1011.txt 10880 1 2 300 0.01838235294 No not found
1012.txt	10805	1	2	300		0.0185099491					No -1
1013.txt	10880	1	3	300		0.02757352941					No -1
1014.txt	10861	1	1	300		0.009207255317					No -1
1015.txt	10867	1	2	300		0.01840434343					No -1
1016.txt	10873	1	1	300		0.009197093718					No -1
1017.txt	10845	1	2	300		0.01844167819					No -1
1018.txt	10894	1	3	300		0.02753809436					No -1
1019.txt	10841	1	3	300		0.02767272392					No -1
1020.txt	10888	1	2	300		0.01836884644					No -1
1021.txt	5215	1	7	300		0.1342281879					No -1
1022.txt	5222	1	5	300		0.09574875527					No -1
1023.txt	5210	1	8	300		0.1535508637					No -1
1024.txt	5221	1	5	300		0.09576709443					No -1
1025.txt	5229	1	3	300		0.05737234653					No -1
1026.txt	5222	1	5	300		0.09574875527					No -1
1027.txt	5236	1	6	300		0.1145912911					No -1
1028.txt	5229	1	5	300		0.09562057755					No -1
1029.txt	5223	1	7	300		0.1340225924					No -1
1030.txt	5214	1	2	300		0.03835826621					No -1
1031.txt	3460	1	29	300		0.838150289					No -1
1032.txt	3467	1	29	300		0.8364580329					No -1
1033.txt	3462	1	37	300		1.068746389					No -1
1034.txt	3457	1	29	300		0.8388776396					No -1
1035.txt	3462	1	33	300		0.9532062392					No -1
1036.txt	3462	1	35	300		1.010976314					No -1
1037.txt	3459	1	28	300		0.8094825094					No -1
1038.txt	3454	1	26	300		0.7527504343					No -1
1039.txt	3460	1	30	300		0.8670520231					No -1
1040.txt	3456	1	28	300		0.8101851852					No -1
1041.txt	2552	1	2	300		0.07836990596					No -1
1042.txt	2551	1	3	300		0.1176009408					No -1
1043.txt	2555	1	2	300		0.0782778865					No -1
1044.txt	2553	1	2	300		0.07833920877					No -1
1045.txt	2555	1	2	300		0.0782778865					No -1
1046.txt	2552	1	1	300		0.03918495298					No -1
1047.txt	2555	1	3	300		0.1174168297					No -1
1048.txt	2553	1	2	300		0.07833920877					No -1
1049.txt	2554	1	2	300		0.07830853563					No -1
1050.txt	2552	1	2	300		0.07836990596					No -1
1051.txt	2036	1	4	300		0.1964636542					No -1
1052.txt	2033	1	3	300		0.1475651746					No -1
1053.txt	2033	1	2	300		0.09837678308					No -1
1054.txt	2034	1	2	300		0.09832841691					No -1
1055.txt	2034	1	3	300		0.1474926254					No -1
1056.txt	2034	1	4	300		0.1966568338					No -1
1057.txt	2035	1	5	300		0.2457002457					No -1
1058.txt	2054	1	21	300		1.022395326					No -1
1059.txt	2037	1	3	300		0.147275405					No -1
1060.txt	2035	1	3	300		0.1474201474					No -1
111.txt	1111	0	0	286.5		0					286.5
112.txt	1083	0	0	204.69		0					204.69
113.txt	1094	0	0	400.48		0					400.48
114.txt	1111	0	0	138.42		0					138.42
115.txt	1100	0	0	148.44		0					148.44
116.txt	1095	0	0	26.26		0					26.26
117.txt	1109	0	0	299.42		0					299.42
118.txt	1106	0	0	3607.81		0					3607.81
119.txt	1108	0	0	99.45		0					99.45
120.txt	1095	0	0	3042.19		0					3042.19
121.txt	529	1	1	300		0.1890359168					No -1
122.txt	540	0	0	152.59		0					152.59
123.txt	529	0	0	2224.48		0					2224.48
124.txt	532	0	0	712.91		0					712.91
125.txt	541	0	0	3.94		0					3.94
126.txt	537	0	0	4.64		0					4.64
127.txt	533	0	0	386.02		0					386.02
128.txt	529	1	1	300		0.1890359168					No -1
129.txt	536	0	0	16.61		0					16.61
130.txt	530	0	0	1049.31		0					1049.31
131.txt	406	1	27	300		6.650246305					No -1
132.txt	408	1	28	300		6.862745098					No -1
133.txt	406	1	28	300		6.896551724					No -1
134.txt	408	1	25.9976	300		6.371960784					No -1
135.txt	407	1	29	300		7.125307125					No -1
136.txt	406	1	27.3147	300		6.727758621					No -1
137.txt	407	1	28	300		6.87960688					No -1
138.txt	404	1	4.17314	300		1.032955446					No -1
139.txt	405	1	24.3479	300		6.01182716					No -1
140.txt	404	1	28	300		6.930693069					No -1
141.txt	304	1	5	300		1.644736842					No -1
142.txt	305	0	0	1013.84		0					1013.84
143.txt	305	1	7.5927	300		2.489409836					No -1
144.txt	304	1	4.84479	300		1.593680921					No -1
145.txt	304	1	8	300		2.631578947					No -1
146.txt	305	1	9.18441	300		3.011281967					No -1
147.txt	305	1	5.57769	300		1.82875082					No -1
148.txt	306	1	13	300		4.248366013					No -1
149.txt	305	1	9.71245	300		3.184409836					No -1
150.txt	303	1	4	300		1.320132013					No -1
151.txt	208	0	0	11.25		0					11.25
152.txt	212	1	3	300		1.41509434					No -1
153.txt	212	1	2	300		0.9433962264					No -1
154.txt	210	1	1	300		0.4761904762					No -1
155.txt	210	1	2	300		0.9523809524					No -1
156.txt	210	1	2	300		0.9523809524					No -1
157.txt	209	1	1	300		0.4784688995					No -1
158.txt	211	1	1	300		0.4739336493					No -1
159.txt	211	1	1.36674	300		0.6477440758					No -1
160.txt	209	0	0	229.01		0					229.01
211.txt	2195	1	8	300		0.3644646925					No -1
212.txt	2189	1	3	300		0.1370488808					No -1
213.txt	2183	1	1	300		0.04580852038					No -1
214.txt	2177	0	0	384.3		0					384.3
215.txt	2200	0	0	2470.98		0					2470.98
216.txt	2169	1	3	300		0.1383125864					No -1
217.txt	2174	1	1	300		0.04599816007					No -1
218.txt	2181	0	0	325.25		0					325.25
219.txt	2180	1	1	300		0.04587155963					No -1
220.txt	2193	1	5	300		0.227998176					No -1
221.txt	1050	1	2	300		0.1904761905					No -1
222.txt	1053	1	2	300		0.1899335233					No -1
223.txt	1046	1	1	300		0.09560229446					No -1
224.txt	1056	1	2	300		0.1893939394					No -1
225.txt	1049	1	1	300		0.09532888465					No -1
226.txt	1054	1	2	300		0.1897533207					No -1
227.txt	1052	1	1	300		0.09505703422					No -1
228.txt	1054	0	0	72.53		0					72.53
229.txt	1054	1	2	300		0.1897533207					No -1
230.txt	1047	1	2	300		0.1910219675					No -1
231.txt	728	1	22	300		3.021978022					No -1
232.txt	716	1	9	300		1.25698324					No -1
233.txt	716	1	10	300		1.396648045					No -1
234.txt	729	1	24	300		3.29218107					No -1
235.txt	713	1	9	300		1.26227209					No -1
236.txt	731	1	22	300		3.009575923					No -1
237.txt	731	1	25	300		3.41997264					No -1
238.txt	716	1	8	300		1.117318436					No -1
239.txt	716	1	8	300		1.117318436					No -1
240.txt	717	1	10	300		1.394700139					No -1
241.txt	515	1	2	300		0.3883495146					No -1
242.txt	518	1	1	300		0.1930501931					No -1
243.txt	514	1	2	300		0.3891050584					No -1
244.txt	514	1	1	300		0.1945525292					No -1
245.txt	519	1	1	300		0.1926782274					No -1
246.txt	517	1	2	300		0.3868471954					No -1
247.txt	515	1	2	300		0.3883495146					No -1
248.txt	524	0	0	111.38		0					111.38
249.txt	512	1	3	300		0.5859375					No -1
250.txt	517	0	0	863.59		0					863.59
251.txt	411	1	2	300		0.4866180049					No -1
252.txt	417	0	0	461.67		0					461.67
253.txt	411	1	2	300		0.4866180049					No -1
254.txt	411	1	1	300		0.2433090024					No -1
255.txt	413	1	1	300		0.2421307506					No -1
256.txt	411	1	1	300		0.2433090024					No -1
257.txt	413	1	1.07163	300		0.2594745763					No -1
258.txt	411	1	2	300		0.4866180049					No -1
259.txt	413	1	3	300		0.7263922518					No -1
260.txt	412	1	2	300		0.4854368932					No -1
511.txt	5456	1	2	300		0.0366568915					No -1
512.txt	5439	1	3	300		0.05515719801					No -1
513.txt	5455	1	4	300		0.07332722273					No -1
514.txt	5423	1	2	300		0.03687995574					No -1
515.txt	5456	1	3	300		0.05498533724					No -1
516.txt	5453	1	4	300		0.073354117					No -1
517.txt	5414	1	5	300		0.09235315848					No -1
518.txt	5421	1	3	300		0.05534034311					No -1
519.txt	5448	1	6	300		0.1101321586					No -1
520.txt	5437	1	3	300		0.05517748759					No -1
521.txt	2613	1	2	300		0.07654037505					No -1
522.txt	2612	1	5	300		0.191424196					No -1
523.txt	2618	1	4	300		0.1527883881					No -1
524.txt	2618	1	2	300		0.07639419404					No -1
525.txt	2624	1	2	300		0.0762195122					No -1
526.txt	2613	1	2	300		0.07654037505					No -1
527.txt	2610	1	1	300		0.03831417625					No -1
528.txt	2613	1	1	300		0.03827018752					No -1
529.txt	2618	1	2	300		0.07639419404					No -1
530.txt	2603	1	2	300		0.07683442182					No -1
531.txt	1738	1	20	300		1.150747986					No -1
532.txt	1742	1	20	300		1.148105626					No -1
533.txt	1744	1	22	300		1.26146789					No -1
534.txt	1739	1	19	300		1.092581944					No -1
535.txt	1738	1	17	300		0.9781357883					No -1
536.txt	1736	1	18	300		1.036866359					No -1
537.txt	1736	1	20	300		1.152073733					No -1
538.txt	1738	1	17	300		0.9781357883					No -1
539.txt	1734	1	16	300		0.92272203					No -1
540.txt	1740	1	18	300		1.034482759					No -1
541.txt	1322	1	38	300		2.874432678					No -1
542.txt	1323	1	39	300		2.947845805					No -1
543.txt	1316	1	32	300		2.431610942					No -1
544.txt	1318	1	33	300		2.503793627					No -1
545.txt	1320	1	35	300		2.651515152					No -1
546.txt	1318	1	33	300		2.503793627					No -1
547.txt	1316	1	36	300		2.73556231					No -1
548.txt	1324	1	39	300		2.945619335					No -1
549.txt	1318	1	36	300		2.731411229					No -1
550.txt	1318	1	34	300		2.579666161					No -1
551.txt	1019	1	3	300		0.2944062807					No -1
552.txt	1021	1	4	300		0.3917727718					No -1
553.txt	1019	1	3	300		0.2944062807					No -1
554.txt	1020	1	3	300		0.2941176471					No -1
555.txt	1024	1	8	300		0.78125					No -1
556.txt	1021	1	3	300		0.2938295788					No -1
557.txt	1021	1	4	300		0.3917727718					No -1
558.txt	1020	1	3	300		0.2941176471					No -1
559.txt	1019	1	2	300		0.1962708538					No -1
560.txt	1020	1	2	300		0.1960784314					No -1
