1011.txt 2546 1 1 300 0.03927729772 No not found
1012.txt	3537	1	2	300		0.05654509471					No -1
1013.txt	2040	1	2	300		0.09803921569					No -1
1014.txt	4313	1	6	300		0.1391143056					No -1
1015.txt	2649	1	4	300		0.1510003775					No -1
1016.txt	6286	1	3	300		0.0477251034					No -1
1017.txt	3582	1	7	300		0.1954215522					No -1
1018.txt	2822	1	2	300		0.07087172218					No -1
1019.txt	3037	1	1	300		0.03292723082					No -1
1020.txt	5672	1	2	300		0.03526093089					No -1
1021.txt	1045	1	4	300		0.3827751196					No -1
1022.txt	985	1	1	300		0.1015228426					No -1
1023.txt	2044	1	8	300		0.3913894325					No -1
1024.txt	1051	1	2	300		0.1902949572					No -1
1025.txt	1682	1	10	300		0.594530321					No -1
1026.txt	1274	1	5	300		0.3924646782					No -1
1027.txt	858	1	2	300		0.2331002331					No -1
1028.txt	1237	1	6	300		0.4850444624					No -1
1029.txt	2582	1	11	300		0.4260263362					No -1
1030.txt	1235	1	1	300		0.08097165992					No -1
1031.txt	1265	1	2	300		0.1581027668					No -1
1032.txt	901	1	3	300		0.332963374					No -1
1033.txt	752	1	1	300		0.1329787234					No -1
1034.txt	1197	1	7	300		0.5847953216					No -1
1035.txt	1004	1	3	300		0.2988047809					No -1
1036.txt	721	1	1	300		0.1386962552					No -1
1037.txt	674	1	2	300		0.296735905					No -1
1038.txt	952	1	3	300		0.3151260504					No -1
1039.txt	530	0	0	498.17		0					498.17
1040.txt	786	1	2	300		0.2544529262					No -1
1041.txt	760	1	2	300		0.2631578947					No -1
1042.txt	830	1	3	300		0.3614457831					No -1
1043.txt	880	0	0	896.92		0					896.92
1044.txt	616	1	1	300		0.1623376623					No -1
1045.txt	660	0	0	3056.44		0					3056.44
1046.txt	561	1	1	300		0.1782531194					No -1
1047.txt	855	1	4	300		0.4678362573					No -1
1048.txt	595	1	2	300		0.3361344538					No -1
1049.txt	945	1	3	300		0.3174603175					No -1
1050.txt	580	0	0	1184.86		0					1184.86
1051.txt	840	0	0	305.42		0					305.42
1052.txt	536	1	1	300		0.1865671642					No -1
1053.txt	514	1	1	300		0.1945525292					No -1
1054.txt	719	1	3	300		0.4172461752					No -1
1055.txt	385	0	0	3119.19		0					3119.19
1056.txt	393	0	0	172.56		0					172.56
1057.txt	380	1	1	300		0.2631578947					No -1
1058.txt	470	0	0	3874.78		0					3874.78
1059.txt	507	1	1	300		0.1972386588					No -1
1060.txt	570	0	0	172.34		0					172.34
111.txt	443	0	0	12.61		0					12.61
112.txt	425	0	0	3.53		0					3.53
113.txt	300	0	0	4.55		0					4.55
114.txt	356	0	0	4.13		0					4.13
115.txt	326	0	0	5.17		0					5.17
116.txt	164	0	0	2.3		0					2.3
117.txt	514	0	0	41.47		0					41.47
118.txt	266	0	0	2.16		0					2.16
119.txt	359	0	0	3.58		0					3.58
120.txt	314	0	0	3.73		0					3.73
121.txt	106	0	0	4.89		0					4.89
122.txt	143	0	0	6.27		0					6.27
123.txt	120	0	0	1.08		0					1.08
124.txt	85	0	0	7.27		0					7.27
125.txt	176	0	0	4		0					4
126.txt	102	0	0	3.89		0					3.89
127.txt	221	0	0	8.22		0					8.22
128.txt	157	0	0	8.63		0					8.63
129.txt	122	1	2	300		1.639344262					No -1
130.txt	208	0	0	4.42		0					4.42
131.txt	78	0	0	5.39		0					5.39
132.txt	98	0	0	26.81		0					26.81
133.txt	101	0	0	11.19		0					11.19
134.txt	132	0	0	7.06		0					7.06
135.txt	76	0	0	4.33		0					4.33
136.txt	132	1	1	300		0.7575757576					No -1
137.txt	142	0	0	6.72		0					6.72
138.txt	122	0	0	7.06		0					7.06
139.txt	112	0	0	12.75		0					12.75
140.txt	122	0	0	7.83		0					7.83
141.txt	67	0	0	2.67		0					2.67
142.txt	73	0	0	5.42		0					5.42
143.txt	75	0	0	2.64		0					2.64
144.txt	111	0	0	8.17		0					8.17
145.txt	95	0	0	16.81		0					16.81
146.txt	88	0	0	1.42		0					1.42
147.txt	73	0	0	5.33		0					5.33
148.txt	72	0	0	3.36		0					3.36
149.txt	98	0	0	5.97		0					5.97
150.txt	87	1	1	300		1.149425287					No -1
151.txt	77	0	0	14.81		0					14.81
152.txt	66	0	0	6.5		0					6.5
153.txt	62	0	0	1.08		0					1.08
154.txt	79	0	0	7.13		0					7.13
155.txt	74	0	0	9.45		0					9.45
156.txt	66	0	0	23.22		0					23.22
157.txt	74	0	0	39.16		0					39.16
158.txt	78	0	0	5.06		0					5.06
159.txt	69	0	0	1.5		0					1.5
160.txt	58	0	0	4.39		0					4.39
211.txt	515	1	1	300		0.1941747573					No -1
212.txt	473	0	0	10.03		0					10.03
213.txt	822	1	1	300		0.1216545012					No -1
214.txt	785	0	0	3225.13		0					3225.13
215.txt	587	0	0	4298.13		0					4298.13
216.txt	1138	0	0	11.64		0					11.64
217.txt	578	1	2	300		0.3460207612					No -1
218.txt	830	1	1	300		0.1204819277					No -1
219.txt	535	1	5	300		0.9345794393					No -1
220.txt	654	1	2	300		0.3058103976					No -1
221.txt	422	0	0	19.28		0					19.28
222.txt	428	1	3	300		0.7009345794					No -1
223.txt	178	0	0	32.91		0					32.91
224.txt	378	1	2	300		0.5291005291					No -1
225.txt	352	1	4	300		1.136363636					No -1
226.txt	355	1	2	300		0.5633802817					No -1
227.txt	305	1	2	300		0.6557377049					No -1
228.txt	376	0	0	14.99		0					14.99
229.txt	387	1	5	300		1.291989664					No -1
230.txt	363	0	0	30.25		0					30.25
231.txt	240	1	2	300		0.8333333333					No -1
232.txt	160	1	2	300		1.25					No -1
233.txt	213	0	0	17.08		0					17.08
234.txt	209	1	3	300		1.435406699					No -1
235.txt	279	0	0	41.09		0					41.09
236.txt	195	0	0	4248.7		0					4248.7
237.txt	348	0	0	25.67		0					25.67
238.txt	159	0	0	30.7		0					30.7
239.txt	160	1	1	300		0.625					No -1
240.txt	246	1	2	300		0.8130081301					No -1
241.txt	129	0	0	43.83		0					43.83
242.txt	176	0	0	64.63		0					64.63
243.txt	150	0	0	45.58		0					45.58
244.txt	125	0	0	28.92		0					28.92
245.txt	158	1	1	300		0.6329113924					No -1
246.txt	170	0	0	48.56		0					48.56
247.txt	199	0	0	67.88		0					67.88
248.txt	141	1	2	300		1.418439716					No -1
249.txt	153	1	2	300		1.307189542					No -1
250.txt	157	0	0	88.64		0					88.64
251.txt	148	0	0	109.5		0					109.5
252.txt	124	0	0	101.92		0					101.92
253.txt	164	0	0	125.91		0					125.91
254.txt	75	1	1	300		1.333333333					No -1
255.txt	124	1	1	300		0.8064516129					No -1
256.txt	119	0	0	27.19		0					27.19
257.txt	120	0	0	64.81		0					64.81
258.txt	116	0	0	49.23		0					49.23
259.txt	144	1	2	300		1.388888889					No -1
260.txt	102	0	0	83.09		0					83.09
511.txt	1279	1	3	300		0.2345582486					No -1
512.txt	2610	1	3	300		0.1149425287					No -1
513.txt	1912	0	0	53.81		0					53.81
514.txt	1255	1	1	300		0.0796812749					No -1
515.txt	2298	1	2	300		0.08703220191					No -1
516.txt	2116	1	2	300		0.09451795841					No -1
517.txt	2374	0	0	231.58		0					231.58
518.txt	2603	1	2	300		0.07683442182					No -1
519.txt	1146	1	2	300		0.1745200698					No -1
520.txt	1248	1	2	300		0.1602564103					No -1
521.txt	661	1	3	300		0.4538577912					No -1
522.txt	734	1	3	300		0.408719346					No -1
523.txt	829	1	3	300		0.3618817853					No -1
524.txt	611	1	1	300		0.1636661211					No -1
525.txt	1140	1	3	300		0.2631578947					No -1
526.txt	1275	1	11	300		0.862745098					No -1
527.txt	882	1	1	300		0.1133786848					No -1
528.txt	1150	1	9	300		0.7826086957					No -1
529.txt	454	1	2	300		0.4405286344					No -1
530.txt	436	0	0	155		0					155
531.txt	418	1	3	300		0.7177033493					No -1
532.txt	534	0	0	130.48		0					130.48
533.txt	486	1	2	300		0.4115226337					No -1
534.txt	429	0	0	768.67		0					768.67
535.txt	434	1	2	300		0.4608294931					No -1
536.txt	366	1	2	300		0.5464480874					No -1
537.txt	528	1	2	300		0.3787878788					No -1
538.txt	642	0	0	211.23		0					211.23
539.txt	462	1	4	300		0.8658008658					No -1
540.txt	638	1	4	300		0.6269592476					No -1
541.txt	308	1	3	300		0.974025974					No -1
542.txt	316	1	1	300		0.3164556962					No -1
543.txt	370	1	2	300		0.5405405405					No -1
544.txt	312	1	3	300		0.9615384615					No -1
545.txt	306	1	2	300		0.6535947712					No -1
546.txt	394	0	0	2412.98		0					2412.98
547.txt	424	1	2	300		0.4716981132					No -1
548.txt	325	1	2	300		0.6153846154					No -1
549.txt	460	1	3	300		0.652173913					No -1
550.txt	355	1	2	300		0.5633802817					No -1
551.txt	180	0	0	2036.47		0					2036.47
552.txt	294	1	2	300		0.6802721088					No -1
553.txt	281	0	0	121.83		0					121.83
554.txt	245	0	0	93.88		0					93.88
555.txt	320	1	1	300		0.3125					No -1
556.txt	192	0	0	307.52		0					307.52
557.txt	347	1	1	300		0.288184438					No -1
558.txt	295	0	0	437.14		0					437.14
559.txt	237	1	2	300		0.8438818565					No -1
560.txt	252	1	2	300		0.7936507937					No -1
