1011.txt 10141 0 0 128.28 0 not found
1012.txt	10141	0	0	832.89		0					832.89
1013.txt	10151	0	0	474.92		0					474.92
1014.txt	10151	0	0	226.98		0					226.98
1015.txt	10150	0	0	1022.72		0					1022.72
1016.txt	10146	0	0	76.09		0					76.09
1017.txt	10142	0	0	3555.94		0					3555.94
1018.txt	10150	0	0	76.13		0					76.13
1019.txt	10148	0	0	233.75		0					233.75
1020.txt	10152	0	0	181.39		0					181.39
1021.txt	5030	0	0	415.81		0					415.81
1022.txt	5032	0	0	544.28		0					544.28
1023.txt	5028	1	1	300		0.01988862371					No -1
1024.txt	5030	1	1	300		0.01988071571					No -1
1025.txt	5032	1	1	300		0.01987281399					No -1
1026.txt	5028	1	1	300		0.01988862371					No -1
1027.txt	5031	1	1	300		0.01987676406					No -1
1028.txt	5031	1	1	300		0.01987676406					No -1
1029.txt	5031	0	0	278.86		0					278.86
1030.txt	5029	1	1	300		0.01988466892					No -1
1031.txt	3407	1	54	300		1.584972116					No -1
1032.txt	3407	1	61	300		1.790431465					No -1
1033.txt	3402	1	53	300		1.557907113					No -1
1034.txt	3408	1	56	300		1.643192488					No -1
1035.txt	3406	1	57	300		1.673517322					No -1
1036.txt	3407	1	58	300		1.702377458					No -1
1037.txt	3400	1	51	300		1.5					No -1
1038.txt	3404	1	52	300		1.527614571					No -1
1039.txt	3407	1	58	300		1.702377458					No -1
1040.txt	3401	1	54	300		1.587768303					No -1
1041.txt	2506	1	1	300		0.03990422985					No -1
1042.txt	2506	1	1	300		0.03990422985					No -1
1043.txt	2505	1	1	300		0.03992015968					No -1
1044.txt	2505	1	1	300		0.03992015968					No -1
1045.txt	2505	1	1	300		0.03992015968					No -1
1046.txt	2506	1	2	300		0.0798084597					No -1
1047.txt	2505	1	1	300		0.03992015968					No -1
1048.txt	2505	1	1	300		0.03992015968					No -1
1049.txt	2505	1	1	300		0.03992015968					No -1
1050.txt	2506	1	2	300		0.0798084597					No -1
1051.txt	2005	1	2	300		0.09975062344					No -1
1052.txt	2004	1	2	300		0.0998003992					No -1
1053.txt	2004	1	2	300		0.0998003992					No -1
1054.txt	2003	1	1	300		0.04992511233					No -1
1055.txt	2004	1	2	300		0.0998003992					No -1
1056.txt	2004	1	2	300		0.0998003992					No -1
1057.txt	2003	1	1	300		0.04992511233					No -1
1058.txt	2003	1	1	300		0.04992511233					No -1
1059.txt	2005	1	3	300		0.1496259352					No -1
1060.txt	2004	1	2	300		0.0998003992					No -1
111.txt	1014	0	0	6.36		0					6.36
112.txt	1018	1	1	300		0.09823182711					No -1
113.txt	1016	0	0	32.34		0					32.34
114.txt	1018	1	1	300		0.09823182711					No -1
115.txt	1019	0	0	0.72		0					0.72
116.txt	1015	0	0	20.8		0					20.8
117.txt	1016	0	0	32.33		0					32.33
118.txt	1017	0	0	42		0					42
119.txt	1018	0	0	4.33		0					4.33
120.txt	1015	0	0	2.98		0					2.98
121.txt	506	0	0	12.05		0					12.05
122.txt	505	1	1	300		0.198019802					No -1
123.txt	505	0	0	846.97		0					846.97
124.txt	505	1	1	300		0.198019802					No -1
125.txt	506	0	0	149.33		0					149.33
126.txt	508	0	0	12		0					12
127.txt	505	0	0	446.74		0					446.74
128.txt	507	1	2	300		0.3944773176					No -1
129.txt	505	0	0	77.63		0					77.63
130.txt	508	0	0	4.08		0					4.08
131.txt	400	0	0	13.48		0					13.48
132.txt	400	0	0	15.3		0					15.3
133.txt	400	1	16.0997	300		4.024925					No -1
134.txt	400	0	0	15.45		0					15.45
135.txt	400	0	0	11.83		0					11.83
136.txt	400	0	0	9.86		0					9.86
137.txt	400	1	17.63	300		4.4075					No -1
138.txt	400	1	20.3623	300		5.090575					No -1
139.txt	400	1	13.3779	300		3.344475					No -1
140.txt	400	1	16.048	300		4.012					No -1
141.txt	300	0	0	21.86		0					21.86
142.txt	300	0	0	21.59		0					21.59
143.txt	300	0	0	25.03		0					25.03
144.txt	300	0	0	23.84		0					23.84
145.txt	300	0	0	29.06		0					29.06
146.txt	300	0	0	24.88		0					24.88
147.txt	300	0	0	31.84		0					31.84
148.txt	300	0	0	18.64		0					18.64
149.txt	300	1	5.26979	300		1.756596667					No -1
150.txt	300	0	0	17.11		0					17.11
151.txt	201	0	0	0.3		0					0.3
152.txt	202	0	0	32.84		0					32.84
153.txt	201	0	0	0.27		0					0.27
154.txt	202	0	0	36.81		0					36.81
155.txt	202	0	0	22.27		0					22.27
156.txt	202	0	0	44.41		0					44.41
157.txt	202	0	0	28.83		0					28.83
158.txt	202	0	0	24.67		0					24.67
159.txt	202	0	0	26.91		0					26.91
160.txt	201	0	0	26.22		0					26.22
211.txt	2031	0	0	60.22		0					60.22
212.txt	2030	1	1	300		0.04926108374					No -1
213.txt	2036	0	0	184.2		0					184.2
214.txt	2028	0	0	126.22		0					126.22
215.txt	2037	1	1	300		0.04909180167					No -1
216.txt	2028	1	1	300		0.04930966469					No -1
217.txt	2031	0	0	524.98		0					524.98
218.txt	2030	0	0	405.75		0					405.75
219.txt	2034	1	1	300		0.04916420846					No -1
220.txt	2029	0	0	59.23		0					59.23
221.txt	1007	0	0	294.67		0					294.67
222.txt	1008	1	1	300		0.09920634921					No -1
223.txt	1008	1	1	300		0.09920634921					No -1
224.txt	1007	1	1	300		0.09930486594					No -1
225.txt	1008	1	1	300		0.09920634921					No -1
226.txt	1007	0	0	204.59		0					204.59
227.txt	1009	1	1	300		0.09910802775					No -1
